"03/01/2020
11:22:14","03/21/2020
16:26:15","King
Shoreline",WA DOH,"DOH
030120.08","WA­
20203111318",,"Staffing,
Shoreline,
Lead Planner","Incident
Stabilization",County,Accepted,Assigned,Planning Section
"03/18/2020
18:10:51","03/21/2020
16:26:14","Kitsap
Bremerton","Kitsap County
Dept of
Emergency
Mgt","WA­
202031818193
Kitsap ­
032KCSO","WA­
202031818193",,"Masks / Wipes
/ Gowns /
Gloves /
Sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section
"03/11/2020
14:03:55","03/21/2020
16:26:14","King
Redmond","Redmond
Care and
Rehabilitation
Center","PH­
202031114729
PH­
202031114729","WA­
202031114729",,"Mask,
Procedure /
Goggles,
Safety /
Gown,
Disposable","Incident
Stabilization",County,Accepted,Assigned,Logistics Section
"03/18/2020
12:40:30","03/21/2020

"03/16/2020
12:39:05","03/16/2020
14:28:19","Skagit
Anacortes","Skagit Fire
06",202003091318,"WA­
202031612613",,"mask, N95","Incident
Stabilization",County,Completed,,

"03/16/2020
14:09:42","03/16/2020
14:27:27","Skagit
Anacortes","Skagit Co
Fire 17",202003121030,"WA­
202031614135",,"mask, surgical","Incident
Stabilization",County,Completed,,

"03/16/2020
14:16:20","03/16/2020
14:27:08","Skagit
Anacortes","Skagit Co
Fire 13",202003121035,"WA­
202031614818",,"gown, disposable","Incident
Stabilization",County,Completed,,

"03/16/2020
14:02:15","03/16/2020
14:19:46","Clark
Vancouver","Clark County
Public
Health",COVID­008,"WA­
202031614509",,PIO,"Incident
Stabilization",County,Unassigned,,

"03/09/2020
13:36:19","03/16/2020
14:16:15","King
Bellevue","City of
Bellevue","BEL­
2020391394","WA­
2020391394",,"Quarantine Facility
for First
Responders","Incident
Stabilization",City,Assigned,Assigned,Operations Section

"03/13/2020
09:59:18","03/16/2020
13:09:36","King
Bellevue","City of
Bellevue","BEL­
20203139193
KC­
20203139193","WA­
20203139193",,Shower Trailer,"Incident
Stabilization",County,Accepted,,

"03/12/2020
12:25:58","03/21/2020
16:11:12","Grays
Harbor
Ocean
Shores","Ocean Shores
Fire
Department","OSFD004/GHC009
WA­202031212556","WA­
202031212556",,Cavicide,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
11:00:47","03/21/2020
16:11:11","Pacific
South Bend","South Bend
Police Dept.","WA­202031911850
003","WA­
202031911850",,"Masks, N95
Surgical
Masks","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
17:39:28","03/21/2020
16:11:05","Pacific
South Bend","Pacific County
Sheriff's Office",WA­202031917643,"WA­
202031917643",,"Hand
Sanitizer,
Mask, N95, /
PPE","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/12/2020
12:20:13","03/21/2020
16:11:04","Grays
Harbor
Ocean
Shores","Ocean Shores
Fire
Department","OSFD003/GHC008
WA­202031212889","WA­
202031212889",,"Glasses,
safety","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
15:37:28","03/21/2020
16:11:04","Clark
Vancouver",Legacy Health,"WA­20203171576
CREOC­0009","WA­
20203171576",,"Respirator /
Swab / Test
Tube","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/19/2020
17:48:16","03/21/2020
16:11:03","Pacific
Raymond","Willapa Harbor
Health &
Rehab","WA­202031917942
WA­202031917942","WA­
202031917942",,"Masks,
Surgical","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/06/2020
16:26:52","03/24/2020
10:08:21","Adams
Hatton",WADOH,"DOH­T 0306.27
WA­
2020361664","WA­
2020361664",,"Staffing, Hatton,
Planning Section
Chief","Incident
Stabilization",State,Assigned,Accepted

"03/06/2020
16:08:03","03/24/2020
10:08:03","Thurston
Tumwater","WA State
Department of
Health","DOH­T 0306.36
WA­
20203616504","WA­
20203616504",,"Staffing, Tumwater,
Planning Section
Chief","Incident
Stabilization",State,Assigned,"Assigned
Assigned"

"03/20/2020
10:43:17","03/24/2020
10:05:10","Okanogan
Okanogan",Okanogan EM,"WA­
202032010652
OKEM20200320­
0021","WA­
202032010652",,"Staffing Planning
Section Chief @
Okanogan County
EOC","Incident
Stabilization",State,Assigned,Assigned

"03/22/2020
08:29:14","03/24/2020
10:03:30","King
Seattle","Emergency
Management
Division","WA­
20203228938","WA­
20203228938","2591­
110908","medical surge near
Sea Tac",Life Saving,State,Accepted,Accepted

"03/18/2020
10:26:33","03/24/2020
09:55:47","King
Redmond",City of Redmond,"RFD 20200318
KC­
202032210311","WA­
202032210311",,"Aura N95 Particulate
Respirator model
1870+","Incident
Stabilization",County,Unassigned,

"03/23/2020
13:16:02","03/24/2020
09:55:05","Clallam
Neah Bay",Makah,"WA­
202032313505
WA­
202032313505","WA­
202032313505",,"* Makah
Consolidated List","Incident
Stabilization",State,Accepted,Assigned

"03/13/2020
13:03:00","03/24/2020
09:52:12","Pierce
Tacoma","Pierce County
Emergency
Management","29155
29155","WA­
202031313701",,"information request,
foreign language
connection","Incident
Stabilization",State,Assigned,Assigned

"03/14/2020
20:31:39","03/24/2020
09:51:34","King
Renton","King County
Emergency
Management","kc­
202031420192","WA­
202031420192","2591­
107674","Assessment/Recovery
Center Supplies sites
one and two","Incident
Stabilization",State,Assigned,"Accepted
Accepted"

"03/12/2020
18:54:07","03/24/2020
09:51:21","Thurston
Tumwater",DOH,"DOH­T0312­29
WA­
202031218159","WA­
202031218159","2615­
106901","Federal Medical
Stations / Beds /
Blankets / Walls,
Divider","Incident
Stabilization",State,On Scene,"On Scene
Cancelled"

"03/22/2020
14:21:43","03/24/2020
09:50:53","Pierce
Tacoma","Pierce County
Emergency
Management","WA­
202032214937
03222020","WA­
202032214937",,"*Consolidated Pierce
County Requests","Incident
Stabilization",State,Accepted,Accepted

"03/16/2020
12:33:08","03/21/2020
17:02:10","Thurston
Olympia","Thurston
County
Emergency
Management","TH­
202031612185
TH­
202031612185","WA­
202031612185",,"Gloves,
exam,
medium /
Gown,
exam, OSFA
/ Mask,
Disposable
face mask /
Goggles,
safety / Hand
Sanitizer","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/12/2020
13:18:15","03/21/2020
17:02:10","King
Bellevue",Norcom,"BEL­
202031213900
KC­
202031213900","WA­
202031213900",,"Gloves,
Exam","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
09:46:19","03/21/2020
17:02:10","King
Medina",Medina,"Medina_0001
KC­
20203179164","WA­
20203179164",,"Hand
Sanitizer, /
Gown,
disposable, /
Mask, N95 /
PPE For
Police
Department","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/15/2020
00:04:37","03/21/2020
16:55:36","King
Bellevue","Summit
Primary Care
and Walk­In
Clinic","PH­
20203150453,
RR 294
WA­
20203150453","WA­
20203150453",,"RR 294 ­mask,
respirator","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
22:16:46","03/21/2020
16:55:35","King
Seattle","The
Lakeshore","PH­
202031722430,
RR 322
KC­
202031722430","WA­
202031722430",,"Hand
Sanitizer, 50
Bottles","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/06/2020
18:00:07","03/21/2020
16:55:35","Walla Walla
Walla Walla","Emergency
Management",0306002,"WA­
20203618318",,"Sanitizing
Wipes for
PPE","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
14:52:01","03/21/2020
16:55:23","King
Algona","King County
Fire District
#2 (Burien
FD)","WA­
202031714594
006","WA­
202031714594",,"Mask, / P­100
Masks","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/06/2020
12:25:23","03/21/2020
16:55:22","Walla Walla
Walla Walla","Emergency
Management",0306002,"WA­
20203612974",,"Mask, N95 /
gown,
isolation /
shield, face","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/17/2020
14:04:25","03/21/2020
16:55:14","King
Pacific","Pacific Police
Department","PPD­
20200317­1
KC­
20203171435","WA­
20203171435",,"Gown,
Disposable,
36","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/04/2020
09:45:09","03/21/2020
18:17:20","Spokane
Spokane",Sacred Heart,SH­002,"WA­
2020349111",,"Hand
Sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
15:35:56","03/21/2020
18:17:14","Spokane
Spokane","Sacred Heart
Medical Center","WA­
20203191572
SHMC­All­
0014","WA­
20203191572",,"Gloves,
Nitrile, XLG, /
Nitrile Gloves","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/04/2020
09:48:10","03/21/2020
18:17:02","Spokane
Spokane",Sacred Heart,SH­003,"WA­
2020349826",,"Foam Hand
Soap","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/04/2020
10:04:18","03/21/2020
18:16:53","Spokane
Spokane","Holy Family
Hospital",HF­002,"WA­
20203410116",,"Hand
Sanitizer","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/19/2020
15:39:13","03/21/2020
18:16:53","Spokane
Spokane","Sacred Heart
Medical Center","WA­
202031915557
SHMC­All­
0015","WA­
202031915557",,Nitrile Gloves,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/04/2020
09:58:18","03/21/2020
18:16:44","Spokane
Spokane","Holy Family
Hospital",HF­001,"WA­
2020349304",,"Hand
Sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
15:42:11","03/21/2020
18:16:32","Spokane
Spokane","Sacred Heart
Medical Center","WA­
202031915301
SHMC­All­
0016","WA­
202031915301",,"Gloves,
nitrile, small,
/ Nitrile
Gloves","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
15:44:59","03/21/2020
18:16:31","Spokane
Spokane","Sacred Heart
Medical Center","WA­
202031915989
SHMC­All­
0017","WA­
202031915989",,"Gloves,
Nitrile, SSM, /
Nitrile Gloves","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
14:03:07","03/21/2020
16:34:00","Kittitas
Ellensburg","Kittitas
County /
Compass
Direct
Healthcare","001
005","WA­
202031714960",,"Masks, N95,
Large, 600","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/09/2020
17:02:23","03/21/2020
16:34:00","Island
Coupeville","Pediatric
Association
of Whidbey
Island","IC­20­030009
IC­20­030009","WA­
20203917863",,"Tubes,
transport","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
09:46:32","03/21/2020
16:33:51","Kittitas
Ellensburg","Kittitas
County
EM/Prestige
Post Acute","003
003","WA­
20203169627",,"Hand
Sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/12/2020
09:31:11","03/21/2020
16:33:50","Kittitas
Cle Elum","Kittitas
County
Emergency
Management","KittitasCo002
KittitasCo002","WA­
20203129226",,"Hand
sanitizer,","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
15:32:36","03/21/2020
16:33:50","Pierce
Tacoma","Pierce
County
Emergency
Management",29535,"WA­
202031615347",,"Ventilators,
medical
equipment
980 series","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/09/2020
16:59:27","03/21/2020
16:33:38","Island
Coupeville","Pediatric
Association
of Whidbey
Island","IC­20­030008
IC­20­030008","WA­
20203916220",,"FLOC
Swab","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
17:02:34","03/21/2020
16:33:38","Kittitas
Ellensburg","Kittitas Valley
Healthcare","003
009","WA­
202031917940",,"Hospital
beds","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"02/27/2020
10:16:39","03/21/2020
11:01:41","Snohomish
Snohomish","Snohomish
Health
District","SnoCo ­
202022710371","WA­
202022710371",,"Impermeable
Gowns","Incident
Stabilization",State,Cancelled,Cancelled,Logistics Section

"03/09/2020
15:59:41","03/21/2020
11:01:10","Thurston
Olympia","DSHS ­ Long
Term Care IC","DSHS­0008
DSHS­0008","WA­
20203915119",,PPE / ^,"Incident
Stabilization",State,Completed,Completed,Logistics Section

"03/06/2020
16:45:51","03/21/2020
11:00:29","Whatcom
Bellingham","Lummi Tribal
Health
Center","Whatcom 0005
(Lummi Tribal
Health)","WA­
20203616886",,"N95 Masks /
^","Incident
Stabilization",State,Completed,Completed,Logistics Section

"02/27/2020
10:04:33","03/21/2020
11:00:28","Snohomish
Snohomish","Snohomish
Health
District","Snoco ­
202022710409","WA­
202022710409",,"Controlled
Air Purifying
Respiratory
Unit","Incident
Stabilization",State,Cancelled,Cancelled,Logistics Section

"02/27/2020
10:09:56","03/21/2020
11:00:11","Snohomish
Snohomish","Snohomish
Health
District","SnoCo ­
202022710116","WA­
202022710116",,"Impermeable
Barriers for
ground","Incident
Stabilization",State,Cancelled,Cancelled,Logistics Section

"03/05/2020
11:48:54","03/21/2020
11:00:10","Snohomish
Marysville","Marysville FD
and PD","MVL 20­0265­001
Snoco­
20203511541","WA­
20203511541",,"Mask,
surgical / ^","Incident
Stabilization",State,Completed,Completed,Logistics Section

"02/27/2020
10:13:57","03/21/2020
10:59:58","Snohomish
Snohomish","Snohomish
Health
District","SnoCo ­
202022710767","WA­
202022710767",,"Extended
Cuff Medical
Gloves","Incident
Stabilization",State,Cancelled,Cancelled,Logistics Section

"03/19/2020
18:06:22","03/21/2020
16:27:38","King
Renton","AFH
Management","PH­
202031918420,
RR 357
KC­
202031918420","WA­
202031918420",,"Gown,
disposable, /
Gloves,
Nitrile, /
Mask,
procedure, /
RR 357 (DO
NOT
REMOVE) ­
PPE for AFH
Management","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
12:39:04","03/21/2020
16:27:36","Grays
Harbor
Westport","South Beach
Regional Fire
Authority","0001
GHC047","WA­
202032012341",,"eye
protection","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
17:15:25","03/21/2020
16:27:34","King
Seattle","Northwest
Asthma and
Allergy Center","PH­
202031917705,
RR 353
KC­
202031917705","WA­
202031917705",,"Masks, N95 /
Mask, PAPR /
RR 353 (DO
NOT
REMOVE) ­
PPE for
Northwest
Asthma and
Allergy
Center","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
13:50:59","03/21/2020
16:27:29","Pierce
Orting","Washington
Soldier's
Home","29161
WA­
20203131335","WA­
20203131335",,"Mask,
Procedure /
Gown,
Disposable /
Shield, Face
/ Hand
Sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
15:06:21","03/21/2020
16:07:31","Okanogan
Okanogan","Okanogan
EM / Mid
Valley
Hospital","WA­
202031915303
OKEM20200319­
0014","WA­
202031915303",,"Mask, Exam, /
Exam Face
Mask","Incident
Stabilization",County,Assigned,Assigned

"03/12/2020
12:35:35","03/21/2020
16:07:30","Chelan
Wenatchee","Chelan
County
Emergency
Management","2020­03­12­003
WA­
20203121297","WA­
20203121297",,"Gown,
disposable","Incident
Stabilization",County,Assigned,Assigned

"03/18/2020
14:47:33","03/21/2020
16:07:30","Grant
Coulee City","Grand
Coulee Fire
Department","WA­
202031814439
2020­10","WA­
202031814439",,"Mask, N95, Adult,
200","Incident
Stabilization",County,Assigned,Assigned

"03/21/2020
10:34:38","03/21/2020
16:07:18","Chelan
Leavenworth","Cascade
Medical
Center","WA­
202032110149
2020­03­21­12","WA­
202032110149",,Test Kits,"Incident
Stabilization",County,Assigned,Assigned

"03/18/2020
14:18:24","03/21/2020
16:07:12","Grant
Coulee City","Grant County
Fire District 3",2020­9,"WA­
202031814514",,"Mask, N95, 300 /
Gowns, PPE, 300
/ Mask,
procedure, 300,
Hand Sanitizer,
300 /","Incident
Stabilization",County,Assigned,Assigned

"03/16/2020
16:30:10","03/21/2020
16:07:11","King
Bellevue","City of
Bellevue","BE­
202031616272
WA­
202031616272","WA­
202031616272",,"8oz Purell Hand
Sanitizer","Incident
Stabilization",County,Assigned,Accepted

"03/19/2020
16:38:09","03/21/2020
16:07:10","Okanogan
Okanogan","Okanogan
EM /
Okanogan
County
Transit","WA­
202031916488
OKEM20200319­
0018","WA­
202031916488",,"Wipes,
Disinfectant, 112","Incident
Stabilization",County,Assigned,Assigned

"03/14/2020
12:35:15","03/21/2020
16:58:47","Snohomish
Stanwood","Josephine's
Caring
Community","Snoco­
202031412637","WA­
202031412637",,"Mask, surgical","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
17:33:10","03/21/2020
16:58:46","King
Renton",City of Renton,"Renton­2
KC­
20203131799","WA­
20203131799",,"Thermometer,
No Contact
Adult Temporal
Thermometer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"02/06/2020
16:44:24","03/21/2020
16:58:38","King
Seattle","Northwest
Healthcare
Response
Network","PH­
20202616424
WA­
20202616424","WA­
20202616424",,"Mask,
procedure /
Gown,
disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
14:23:24","03/21/2020
16:58:37","Walla
Walla
Walla
Walla","Wheatland
Village","WA­
202032014806
0320004","WA­
202032014806",,"Mask,
Procedure /
Thermometer,
Digital,
No/Contact /
Ear Shields,
Thermometer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/05/2020
10:49:02","03/21/2020
16:58:28","Snohomish
Everett","South County
Fire and Rescue","Snoco­
2020351028","WA­
2020351028",,"shield, face","Incident
Stabilization",County,Assigned,"Accepted
Accepted","Logistics Section
Logistics Section"

"03/06/2020
18:57:45","03/21/2020
16:58:25","King
Seattle",PHSKC,"ph­
20203618699
KC­
20203618699","WA­
20203618699",,"Mask,
Procedure","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
13:52:44","03/21/2020
16:58:21","Walla
Walla
Walla
Walla","Washington
State
Penitentary,
Walla Walla",0320003,"WA­
202032013129",,"Gowns,
Isolation","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
16:36:31","03/21/2020
16:14:17","King
Seattle",PHSKC,"PH­
202031816446,
RR 324
KC­
202031816446","WA­
202031816446",,"RR 324 (DO NOT
REMOVE) ­
Gown,
Disposable,
Adult, ISO Full
ELASCUF LF
YLW, 1500 /
Mask,
Disposable,
Adult, 1870, 15
Boxes / Mask,
Disposable,
Adult, N95,
1500","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/15/2020
14:17:13","03/21/2020
16:14:17","Clark
Vancouver","Clark
Regional
Emergency
Services
Agency","CREOC­0007
CREOC­0007","WA­
202031514218",,Flu Swab Kits,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
12:40:07","03/21/2020
16:14:17","King
Seattle","Kaiser
Permanente","PH­
202031712419,
RR 315
KC­
202031712419","WA­
202031712419",,"RR 315 (Do Not
Remove) ­
Swabs for
Kaiser
Permanente","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
11:58:47","03/21/2020
16:14:05","King
Seattle","Clark
Children and
Family
Justice
Center
(CFJC) ­
Youth
Detention","PH­
202031311891
KC­
202031311891","WA­
202031311891",,"Disinfectant
wipes / hand
sanitizer /
thermometer,
no touch for
CFJC (Don't
remove: RR
252)","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/13/2020
14:46:53","03/22/2020
11:22:34","Asotin
Asotin","Asotin County
Emergency
Management","AC0004
WA­
202031314437","WA­
202031314437",,"Save for future
requests","Incident
Stabilization",County,Assigned,Assigned

"03/15/2020
11:30:28","03/22/2020
11:19:33","Asotin
Asotin","Asotin County
Emergency
Management",AC003,"WA­
202031511807",,"Save for future
requests","Incident
Stabilization",County,Assigned,Assigned

"03/13/2020
17:24:36","03/22/2020
11:06:29","Snohomish
Monroe","Department of
Corrections","00060
WA­
202031317305","WA­
202031317305",,"Gloves, exam /
mask, N95 /
Disinfectant","Incident
Stabilization",County,Assigned,"Assigned
Assigned"

"03/19/2020
09:43:04","03/22/2020
11:02:35","Snohomish
Mountlake
Terrace","AFH
Management","SnoCo­
20203199579","WA­
20203199579",,"Gowns,
Isolation","Incident
Stabilization",County,Accepted,

"03/21/2020
11:23:34","03/22/2020
11:02:27","Snohomish
Mountlake
Terrace","Aacres WA, LLC­
SHD","1237
SNOCO­
202032111702","WA­
202032111702",,"Mask,
Procedural","Incident
Stabilization",County,Accepted,

"03/18/2020
10:25:35","03/22/2020
10:55:34","Snohomish
Everett","Snohomish
Health District ­
DEM ECC","1071201582
SnoCo­
20203181038","WA­
20203181038",,"Masks,
Surgical","Incident
Stabilization",County,Accepted,In Transit

"03/11/2020
09:53:58","03/22/2020
10:51:02","Snohomish
Everett","Snohomish
County Sheriff","SnoCo­
20203119853","WA­
20203119853",,"Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned

"03/13/2020
15:01:50","03/22/2020
10:47:04","Snohomish
Everett","SnoCo Medical
Examiner","Snoco­
202031315282","WA­
202031315282",,"N95 Mask filter
disks","Incident
Stabilization",County,Completed,"Assigned
Completed"

"03/20/2020
08:16:45","03/22/2020
10:43:22","Snohomish
Everett","Snoco ECC/
BULK_Responder","Snoco­
20203208114","WA­
20203208114",,Labcoats,"Incident
Stabilization",County,In Transit,In Transit

"03/05/2020
11:44:34","03/22/2020
10:36:49","King
Seattle",Sound Transit,"KC­
20203511510","WA­
20203511510",,"Sanitizing
Wipes and
Hand
Sanitizer","Property
Preservation",County,In Transit,Assigned

"03/20/2020
16:21:53","03/22/2020
10:19:43","Pierce
Lakewood","Washington State
Emergency
Management","WA­
20203201611","WA­
20203201611","2615­
106893",FMS,"Incident
Stabilization",State,Assigned,Assigned

"03/09/2020
14:07:47","03/21/2020
17:21:04","Thurston
Olympia","DSHS ­
Long Term
Care IC",DSHS­0004,"WA­
20203914869",,"hand sanitizer
/ gloves /
mask / shields
face / gown /
^","Incident
Stabilization",State,Completed,"Assigned
Assigned"

"03/11/2020
14:26:35","03/21/2020
17:21:02","Snohomish
Everett","Snohomish
County
Sheriff","SNOCO ­ WA­
202031114644","WA­
202031114644",,"Mask, N95","Incident
Stabilization",County,Assigned,Assigned

"03/16/2020
15:55:19","03/21/2020
17:21:01","Snohomish
Everett","WWMG
Pulmanary","141A
SNOCO
202031615916","WA­
202031615916",,"Gowns,
Disposable","Incident
Stabilization",County,Assigned,Assigned

"03/16/2020
15:59:09","03/21/2020
17:20:52","Snohomish
Everett","WWMG
Pulmanary","141B
SNOCO ­
202031615738","WA­
202031615738",,"Masks,
Procedure","Incident
Stabilization",County,Assigned,Assigned

"03/11/2020
14:10:58","03/21/2020
17:20:44","Snohomish
Everett","Providence
Everett
Medical
Center","PSJH
SNOHOMISH
SM GLOVR­
31020
SnoCo­
202031114863","WA­
202031114863",,"Gloves, Exam","Incident
Stabilization",County,Assigned,Assigned

"03/16/2020
16:26:59","03/21/2020
17:20:26","Snohomish
Arlington","WWMG
Whitehorse
Family
Medicine ­
SHD","SnoCo­
202031616749","WA­
202031616749",,"Mask,
Procedure","Incident
Stabilization",County,Assigned,Assigned

"03/11/2020
14:10:03","03/21/2020
17:20:25","Snohomish
Everett","Providence
SHD","PSJH
SNOHOMISH
LG GLOVE­
31020
SnoCo­
202031114978","WA­
202031114978",,"Gloves, Exam,
Large","Incident
Stabilization",County,Assigned,Assigned

"03/17/2020
11:26:36","03/21/2020
17:20:25","Thurston
Olympia",DSHS,DSHS­0016,"WA­
202031711996",,"Universal
Transport
Medium",,State,Assigned,Assigned

"03/14/2020
12:05:06","03/24/2020
07:00:52","Spokane
Spokane","Spokane
County DEM","20­0265­001
WA­
20203141221","WA­
20203141221",,"Staffing, OSC
PSC,
Spokane","Incident
Stabilization",County,Cancelled,Assigned

"03/23/2020
14:02:38","03/24/2020
06:59:33","Clallam
Forks","Clallam County
EOC","20­0265
Health 001","WA­
202032314841",,Cots,"Incident
Stabilization",County,Assigned,Cancelled

"03/21/2020
14:51:12","03/24/2020
06:39:15","Thurston
Olympia",DSHS­BHA,DSHS­0022,"WA­
202032114777",,"DSHS Eastern
State Bulk
PPE 2","Incident
Stabilization",State,Accepted,Assigned

"03/21/2020
15:00:55","03/23/2020
19:19:03","Thurston
Olympia",DSHS­BHA,DSHS­0023,"WA­
20203211588",,"* DSHS
Western
State Bulk
PPE 1*","Incident
Stabilization",State,Accepted,Assigned

"03/19/2020
09:40:21","03/23/2020
19:17:32","Spokane
Medical
Lake","DSHS/Lakeland
Village","WA­
20203199167
2020­1","WA­
20203199167",,"* DSHS
Lakeland
Village Bulk
Request","Incident
Stabilization",State,Accepted,Assigned

"03/23/2020
14:46:50","03/23/2020
19:08:18","Thurston
Olympia","WA Dept of
Agriculture","WA­
202032314319","WA­
202032314319",,"* WSDA
Request","Incident
Stabilization",State,Accepted,Assigned

"03/17/2020
10:43:16","03/23/2020
19:03:38","Thurston
Tumwater","Washington
State Patrol","WA­
202031710320
WSP 2020­
001","WA­
202031710320",,"* WSP Bulk
Order","Incident
Stabilization",State,Accepted,Assigned

"03/22/2020
15:06:48","03/23/2020
18:58:36","Spokane
Spokane","Spokane
County DEM","SpoCo­001
SpoCo­001","WA­
202032215544",,"*Spokane
Consolidated
List","Incident
Stabilization",State,Accepted,Assigned

"03/23/2020
11:59:11","03/23/2020
18:54:28","Thurston
Tumwater","Washington
State Parks","WA­
202032311843","WA­
202032311843",,"* WA Parks
Consolidated
List","Incident
Stabilization",State,Accepted,Assigned

"03/22/2020
16:31:03","03/23/2020
18:53:37","King
Renton","King County
Emergency
Management","KC­
202032216567
KC­
202032216567","WA­
202032216567",,"* King County
Weekly PPE
request
(week ending
3/22/20)","Incident
Stabilization",State,Accepted,Assigned

"03/07/2020
17:23:00","03/20/2020
16:44:53","Thurston
Tumwater",WADOH,"DOH­T 0307.11
WA­
20203717106","WA­
20203717106",,"Staffing, Tumwater,
Deputy Operations
Section Chief","Incident
Stabilization",State,Cancelled,Cancelled

"03/20/2020
16:12:55","03/20/2020
16:38:12","Snohomish
Everett","Everett
Police
Department","SnoCo­
202032016386","WA­
202032016386",,"Gown, disposable","Incident
Stabilization",County,Accepted,

"03/19/2020
11:50:36","03/20/2020
16:31:01","King
Seattle","King County
Sheriff's
Office /Sound
Tranisit
Police","KC­
202031911738","WA­
202031911738",,"Electrostatic
Sprayer","Incident
Stabilization",County,Accepted,Assigned

"03/17/2020
17:03:54","03/20/2020
16:22:13","Pierce
Tacoma",TPCHD,"CBTS 0001
WA­
202031717766","WA­
202031717766",,"15 Personnel to
serve as testers","Incident
Stabilization",State,Cancelled,Cancelled

"03/20/2020
16:02:27","03/20/2020
16:12:00","Kittitas
Ellensburg","Kittitas
County
Emergency
Management","0003
0014","WA­
202032016630",,"Computer
Connection
Equipment","Incident
Stabilization",County,Completed,Completed

"03/11/2020
07:35:50","03/20/2020
16:05:18","Cowlitz
Longview","New
Westside
Terrace",DEM­003,"WA­
2020311753",,"Medical protective
equipment/supplies",Life Saving,County,Unassigned,Assigned

"02/06/2020
16:11:01","03/20/2020
16:03:35","King
Seattle",PHSKC,"PH­
20202616411","WA­
20202616411",,"RR 107 ­
Coronavirus
Specific Email
Address","Incident
Stabilization",City,Completed,Completed

"03/20/2020
15:35:07","03/20/2020
16:00:13","Clallam
Sequim","HomeInStead
through
Sequim ECC",SE#8,"WA­
202032015727",,"N­95 masks or
similar","Incident
Stabilization",City,Unassigned,

"03/20/2020
14:42:06","03/20/2020
15:23:59","Whitman
Colfax","Whitman
County
Emergency
Management",002,"WA­
202032014811",,PPE,,County,Unassigned,

"03/13/2020
