202031215966",,"Thermometer,
Oral Probe","Incident
Stabilization",State,Assigned,Assigned,Logistics Section

"20­0265­001Staffing, OSC
03/14/202003/24/2020SpokaneSpokane CountyWA­IncidentAssigned Operations Section
WA­PSC,CountyCancelled
12:05:0607:00:52SpokaneDEM20203141221Stabilization
20203141221Spokane
03/23/202003/24/2020ClallamClallam County20­0265WA­IncidentCancelled Logistics Section
CotsCountyAssigned
14:02:3806:59:33ForksEOCHealth 001202032314841Stabilization",,,,,,,,,,,,

"03/14/2020
12:05:06","03/24/2020
07:00:52","Spokane
Spokane","Spokane County
DEM","20­0265­001
WA­
20203141221","WA­
20203141221",,"Staffing, OSC
PSC,
Spokane","Incident
Stabilization",County,Cancelled,Assigned,Operations Section

"03/23/2020
14:02:38","03/24/2020
06:59:33","Clallam
Forks","Clallam County
EOC","20­0265
Health 001","WA­
202032314841",,Cots,"Incident
Stabilization",County,Assigned,Cancelled,Logistics Section

,,,,,,,,,,,,

"03/20/2020
09:02:19","03/21/2020
16:12:03","Clark
Vancouver","Felida Lodge
Adult Family
Home",COVID­021,"WA­
20203209524",,"Masks, N95","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/08/2020
16:29:34","03/21/2020
16:12:03","King
Des
Moines","PinesBrook
AFH LLC",PH­20203816708,"WA­
20203816708",,"RR 193 / mask, N95 /
mask, procedure /
hand sanitizer /
gown, disposable /
gloves, exam","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/04/2020
16:03:31","03/21/2020
16:11:56","Pend
Oreille
Cusick","Pend Oreille
County",PDOR202003416330,"WA­
20203416330",,"Mask, N95","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
10:57:17","03/21/2020
16:11:55","Clark
Vancouver","The
Vancouver
Clinic","WA­202032010927
COVID­022","WA­
202032010927",,SWABS,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/04/2020
18:45:46","03/21/2020
16:11:55","King
Seattle",PHSKC,"RR 145
PH­20203418827","WA­
20203418827",,"Underpads / Bags,
Trash / Tongue
Depressors / Swabs /
Wipes","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/13/2020
13:23:25","03/21/2020
16:11:54","Grays
Harbor
Montesano","Grays Harbor
County",GHC011,"WA­
202031313146",,Hand Sanitizer,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
10:51:00","03/21/2020
16:11:54","Clark
Vancouver","The
Vancouver
Clinic","COVID­024
CREOC­0029","WA­
202032010617",,"Mask, Fluid shield, /
Mask, N95, / Mask,
procedure, /","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
11:27:39","03/21/2020
16:11:42","Clark
Vancouver","The
Vancouver
Clinic","WA­202032011823
COVID­023","WA­
202032011823",,"wipes, gowns, nitrile
gloves","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
15:57:22","03/21/2020
16:11:42","King
Seattle","Park Place
Assisted
Living","PH­202031615147,
RR 299
WA­202031615147","WA­
202031615147",,"RR 299 / hand
sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
13:02:50","03/21/2020
16:11:36","Clark
Vancouver","Van Mall
Senior
Living","WA­202031713477
COVID­011","WA­
202031713477",,"Mask, Procedure /
Face Masks","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/12/2020
20:42:11","03/21/2020
16:11:35","Grays
Harbor
Hoquiam","Grays Harbor
Transit
Authority","GHT001
GHC010","WA­
202031220360",,"sprayer, disinfectant","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
15:34:52","03/21/2020
16:11:24","King
Seattle","Swedish First
Hill Medical
Center","PH­202031615893,
RR 297
WA­202031615893","WA­
202031615893",,"RR 297 / hand
sanitizer /
disinfectant, wipes /
hand soap","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
14:58:23","03/21/2020
16:11:24","Pacific
Ilwaco","Ilwaco Fire
Department","PacificCo002
WA­202031314441","WA­
202031314441",,"Hand Sanitizer /
mask N95 / gown","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/16/2020
15:00:39","03/21/2020
16:11:23","King
Issaquah","Issaquah
Nursing and
Rehab","PH­20203161529, RR
KC­20203161529","WA­
20203161529",,"RR 304 / disinfectant,
wipes / hand
sanitizer","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/14/2020
20:44:15","03/21/2020
16:11:12","King
Renton","King County
Emergency
Management",KC­202031420641,"WA­
202031420641",,"Assessment/Recovery
Center supplies sites
3 through 6","Incident
Stabilization",County,Assigned,Assigned,Logistics Intergovernmental Resources Branch

"03/12/2020
11:00:54","03/21/2020
16:41:35","Lewis
Centralia","Lewis County
DEM
Riverside
Fire","Lewis ­
202031011566
WA­
20203121179","WA­
20203121179",,"Gown,
Disposable /
Glasses,
Safety /
Mask,
Procedure /","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
19:11:57","03/21/2020
16:41:23","Lewis
Morton","Lewis County
DEM Morton
Hospital","Lewis ­
202031011566","WA­
202031319872",,"Gown,
Isolation /
mask,
surgical /
shield, face /
testing
supplies","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
10:31:22","03/21/2020
16:41:23","Island
Coupeville","All Heart
Agency",IC­20­030027,"WA­
20203181038",,"Nitrile
Gloves","Incident
Stabilization",County,Cancelled,,

"03/13/2020
12:36:09","03/21/2020
16:41:22","Pierce
Tacoma","Pierce
County
Emergency
Management","29133
WA­
20203131275","WA­
20203131275",,"disinfectant,
wipes / hand
sanitizer /
gown","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/13/2020
19:21:54","03/21/2020
16:41:17","Lewis
Centralia","Lewis County
DEM Rescare
Homecare","Lewis ­
202031011566","WA­
202031319542",,Face Mask,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
11:21:43","03/21/2020
16:41:17","Pierce
Tacoma","Pierce
County
Emergency
Management","29082
WA­
202031311543","WA­
202031311543",,"Mask, N95 /
mask,
procedure /
medical
apron /
disinfectant,
wipes, spray
/ mask, N95 /
thermometer,
no contact","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
09:46:35","03/21/2020
16:41:16","Island
Coupeville","Camano
Island Fire
Rescue","WA­
20203189176
IC­20­030022","WA­
20203189176",,"Mask,
Procedure,
w/ Eye
Shield,
Large, 1000","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
15:51:14","03/21/2020
16:40:56","Island
Coupeville","Camano
Island Fire
Rescue","WA­
202031715434
IC­20­030021","WA­
202031715434",,"Mask,
Procedure, /
Disposable
surgical
masks","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
07:49:14","03/21/2020
16:40:55","Pierce
Tacoma","Pierce
County
Emergency
Management","WA­
20203197250
29757","WA­
20203197250",,"Masks,
Surgical /
Gloves,
Nitrile /
Disinfectant","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
13:58:57","03/21/2020
16:40:34","Island
Coupeville","Whidbey
Health
Medical
Center","WA­
202032013875
IC­20­030044","WA­
202032013875",,"Ventilators,
closed
circuit",Life Saving,County,Assigned,Assigned,Logistics Section

"03/19/2020
11:09:08","03/21/2020
16:40:25","Pierce
Tacoma","Pierce
County
Emergency
Management","WA­
202031911105
29938","WA­
202031911105",,"FEMA
Disability
Integration
Specialist","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/20/2020
13:41:31","03/21/2020
16:40:25","Island
Coupeville","South Island
Medical",IC­20­030043,"WA­
202032013357",,"Gowns /
Masks, N95 /
Masks, Ear
Loop","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
17:12:53","03/21/2020
16:40:13","Pierce
Tacoma","Pierce
County
Emergency
Management","WA­
202031817389
29865/29863","WA­
202031817389",,"Mask, N­95 /
Glasses,
safety,
/Masks, Eye
Protection","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
13:40:54","03/21/2020
16:40:01","Island
Coupeville","Careage of
Whidbey","WA­
202031913212
IC­20­030039","WA­
202031913212",,"Level 3
Gowns","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/18/2020
09:09:16","03/21/2020
16:39:55","Pierce
Tacoma","Pierce
County
Emergency
Management","WA­
20203189857
29719","WA­
20203189857",,"Mask, N95, /
Mask,
surgical, /
Gown,
disposable,
XL, / shield,
face, Adult, /
Glove,
disposable,
Medium,/
Glove,
disposable,
Large, /
Glove,
disposable,
XL, /","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
13:35:36","03/21/2020
16:39:43","Island
Coupeville","Careage of
Whidbey","WA­
202031913294
IC­20­030038","WA­
202031913294",,"gown,
disposable,
1200, /
Gowns","Incident
Stabilization",County,Assigned,Unassigned,Logistics Section

"03/13/2020
11:52:00","03/21/2020
16:39:25","Pierce
Tacoma","Pierce
County
Emergency
Management","29105
WA­
202031311732","WA­
202031311732",,"mask, N95 /
Gown,
disposable /
gloves, exam
/ goggles,
safety / hand
sanitizer","Incident
Stabilization",County,Assigned,"Assigned
Assigned","Logistics Section
Logistics Section"

"03/17/2020
11:38:44","03/21/2020
16:39:24","Island
Coupeville","Whidbey
Health
Medical
Center","WA­
202031711981
IC­20­030020","WA­
202031711981",,Test Kits,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
11:36:21","03/21/2020
16:39:03","Island
Coupeville","Whidbey
Health
Medical
Center","WA­
202031711293
IC­20­030019","WA­
202031711293",,Gowns,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
11:33:03","03/21/2020
16:38:42","Island
Coupeville","Whidbey
Health
Medical
Center","WA­
202031711332
IC­20­030018","WA­
202031711332",,Tyvek Suits,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

,,,,,,,,,,,,

"Cascade Valley
03/20/202003/21/2020SnohomishSenior Living­WA­Incident
SnoCo­Mask, procedureCountyAssigned
12:09:3509:08:23ArlingtonSHD/BULK Med202032012958Stabilization
202032012958
T3
Skagit
03/19/202003/21/2020SnohomishRegionalWA­Incident
SnoCo­Masks, N95, 3MCountyAssigned
16:34:1008:52:07ArlingtonHealth/ BULK202031916324Stabilization
202031916324
Med T1
Cascade Health
03/19/202003/21/2020SnohomishWA­Incident
Clinic­SHD/SnoCo­Mask, procedureCountyAssigned
19:00:0008:51:07Sultan202032015302Stabilization
BULK Med T3202032015302
Cascade Health
03/19/202003/21/2020SnohomishWA­Incident
Clinic­SHD/SnoCo­Gowns, disposableCountyAssigned
19:00:0008:50:46Sultan202032015354Stabilization
BULK Med T3202032015354
Cascade Health
03/19/202003/21/2020SnohomishClinic­WA­Incident
SnoCo­Mask, N95CountyAssigned
19:00:0008:50:16SultanSHD/BULK Med202032015426Stabilization
202032015426
T3
03/18/202003/21/2020SnohomishHeritage Court/WA­Incident
SnoCo­Masks, DisposableCountyAssigned
16:13:0708:49:46EverettBULK Med T3202031816365Stabilization
202031816365
WA­
03/20/202003/21/2020Pierce202032015404WA­IncidentAssigned Planning Section
EMDAdmin Assistant 3StateAssigned
15:43:5907:40:29LakewoodWA­202032015404Stabilization
202032015404
RR 379 (DO NOT
PH­
REMOVE) ­
03/20/202003/21/2020KingUniversity of202032023750,WA­Incident
Disinfectant SuppliesCountyUnassigned
23:28:5807:05:46SeattleWashingtonRR 379202032023750Stabilization
for University of
Washington
03/20/202003/21/2020KlickitatKlickitat ValleyWA­Incident
Laptop ComputerStateCancelled
20:58:2007:02:06GoldendaleHealth0260041202032020765Stabilization
03/06/202003/20/2020KingKing CountyWA­IncidentAssigned Logistics Section
KC­Shelter (Supplies)CountyAssigned
16:05:4018:43:54RentonFMD20203616928Stabilization
20203616928
San Juan
03/19/202003/20/2020San JuanWA­Sheltering andIncident
FridayCountyUnassigned
14:17:5218:43:34County DEMcovid19.0000202031914919Feeding EquipmentStabilization
Harbor
BEL­
03/19/202003/20/2020KingBellevue Police202031911271WA­Sanitizing/DisinfectingIncident
CountyAssigned
11:49:1917:57:41BellevueDeptKC­202031911271WipesStabilization
202031911271
KC­
King County
03/16/202003/20/2020King202031617710WA­Drivethru TestingIncidentAccepted Logistics Intergovernmental Resources Branch
EmergencyCountyAccepted
17:56:4617:52:00RentonKC­202031617710FacilityStabilization
Management
202031617710
WA State
03/13/202003/20/2020ThurstonWA­staffing, Tumwater,IncidentCancelled ESF 1­Transportation
Department ofWA­StateAssigned
15:52:5817:20:14Tumwater202031315314Forklift DriverStabilization
Health202031315314","03/20/2020
12:09:35","03/21/2020
09:08:23","Snohomish
Arlington","Cascade Valley
Senior Living­
SHD/BULK Med
T3","SnoCo­
202032012958","WA­
202032012958",,"Mask, procedure","Incident
Stabilization",County,Assigned,

"03/19/2020
16:34:10","03/21/2020
08:52:07","Snohomish
Arlington","Skagit
Regional
Health/ BULK
Med T1","SnoCo­
202031916324","WA­
202031916324",,"Masks, N95, 3M","Incident
Stabilization",County,Assigned,,

"03/19/2020
19:00:00","03/21/2020
08:51:07","Snohomish
Sultan","Cascade Health
Clinic­SHD/
BULK Med T3","SnoCo­
202032015302","WA­
202032015302",,"Mask, procedure","Incident
Stabilization",County,Assigned,,

"03/19/2020
19:00:00","03/21/2020
08:50:46","Snohomish
Sultan","Cascade Health
Clinic­SHD/
BULK Med T3","SnoCo­
202032015354","WA­
202032015354",,"Gowns, disposable","Incident
Stabilization",County,Assigned,,

"03/19/2020
19:00:00","03/21/2020
08:50:16","Snohomish
Sultan","Cascade Health
Clinic­
SHD/BULK Med
T3","SnoCo­
202032015426","WA­
202032015426",,"Mask, N95","Incident
Stabilization",County,Assigned,,

"03/18/2020
16:13:07","03/21/2020
08:49:46","Snohomish
Everett","Heritage Court/
BULK Med T3","SnoCo­
202031816365","WA­
202031816365",,"Masks, Disposable","Incident
Stabilization",County,Assigned,,

"03/20/2020
15:43:59","03/21/2020
07:40:29","Pierce
Lakewood",EMD,"WA­
202032015404
WA­
202032015404","WA­
202032015404",,Admin Assistant 3,"Incident
Stabilization",State,Assigned,Assigned,Planning Section

"03/20/2020
23:28:58","03/21/2020
07:05:46","King
Seattle","University of
Washington","PH­
202032023750,
RR 379","WA­
202032023750",,"RR 379 (DO NOT
REMOVE) ­
Disinfectant Supplies
for University of
Washington","Incident
Stabilization",County,Unassigned,,

"03/20/2020
20:58:20","03/21/2020
07:02:06","Klickitat
Goldendale","Klickitat Valley
Health",260041,"WA­
202032020765",,Laptop Computer,"Incident
Stabilization",State,Cancelled,,

"03/06/2020
16:05:40","03/20/2020
18:43:54","King
Renton","King County
FMD","KC­
20203616928","WA­
20203616928",,Shelter (Supplies),"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
14:17:52","03/20/2020
18:43:34","San Juan
Friday
Harbor","San Juan
County DEM",covid19.0000,"WA­
202031914919",,"Sheltering and
Feeding Equipment","Incident
Stabilization",County,Unassigned,,

"03/19/2020
11:49:19","03/20/2020
17:57:41","King
Bellevue","Bellevue Police
Dept","BEL­
202031911271
KC­
202031911271","WA­
202031911271",,"Sanitizing/Disinfecting
Wipes","Incident
Stabilization",County,Assigned,,

"03/16/2020
17:56:46","03/20/2020
17:52:00","King
Renton","King County
Emergency
Management","KC­
202031617710
KC­
202031617710","WA­
202031617710",,"Drivethru Testing
Facility","Incident
Stabilization",County,Accepted,Accepted,Logistics Intergovernmental Resources Branch

"03/13/2020
15:52:58","03/20/2020
17:20:14","Thurston
Tumwater","WA State
Department of
Health","WA­
202031315314","WA­
202031315314",,"staffing, Tumwater,
Forklift Driver","Incident
Stabilization",State,Assigned,Cancelled,ESF 1­Transportation

"03/21/2020
14:38:31","03/23/2020
15:36:11","Thurston
Olympia",DSHS ­ BHA,DSHS­0021,"WA­
202032114120",,"DSHS
Western
State Bulk
PPE 2","Incident
Stabilization",State,Assigned,Assigned,Logistics Section

"03/22/2020
13:18:48","03/23/2020
15:32:19","Clallam
Forks","Clallam
County EOC","WA­202032213500
Cl3­.22.20­1","WA­
202032213500",,"*
Consolidated
Clallam
County List","Incident
Stabilization",State,Accepted,Accepted,Logistics Section

"03/21/2020
15:07:24","03/23/2020
15:30:35","Thurston
Olympia",DSHS­BHA,DSHS­0024,"WA­
202032115864",,"* DSHS
Eastern
State Bulk
PPE 1*","Incident
Stabilization",State,Accepted,Accepted,Logistics Section

"03/19/2020
09:02:28","03/23/2020
15:29:14","Snohomish
Monroe","Evergreen
Health
Monroe
Hospital","EGHM1
SnoCo­20203199110","WA­
20203199110",,"Masks, N95","Incident
Stabilization",County,Assigned,,

"03/19/2020
09:21:12","03/23/2020
15:28:31","Snohomish
Monroe","Evergreen
Health
Monroe
Hospital","EGHM3
SnoCo­20203199931","WA­
20203199931",,"Gown,
Isolation","Incident
Stabilization",County,Assigned,,

"03/19/2020
09:34:27","03/23/2020
15:28:14","Snohomish
Monroe","Evergreen
Health
Monroe
Hospital","EGHM5
SnoCo­20203199592","WA­
20203199592",,"Gloves,
Exam","Incident
Stabilization",County,Assigned,,

"03/19/2020
09:14:30","03/23/2020
15:28:04","Snohomish
Monroe","Evergreen
Health
Monroe
Hospital","EGHM2
SnoCo­20203199372","WA­
20203199372",,"Hoods, PAPR
3M","Incident
Stabilization",County,Assigned,,

"03/23/2020
15:24:50","03/23/2020
15:27:07","Snohomish
Everett","Faithful
Passion Care­
SHD",Snoco­20203231515,"WA­
20203231515",,Gowns,"Incident
Stabilization",County,Accepted,,

"03/23/2020
15:20:27","03/23/2020
15:25:42","King
Kenmore","NEMCo ­
Sunrise
Senior
Living",KEN003,"WA­
202032315891",,"Aprons and
Gloves","Incident
Stabilization",County,Unassigned,,

"03/23/2020
15:21:30","03/23/2020
15:24:54","Snohomish
Everett","Faithful
Passion Care­
SHD",Snoco­202032315595,"WA­
202032315595",,Face masks,"Incident
Stabilization",County,Accepted,,

"03/23/2020
14:12:39","03/23/2020
15:21:52","Thurston
Nisqually
Indian
Community","Nisqually
Indian Tribe
Health
Department",WA­202032314846,"WA­
202032314846",,PPE,"Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/23/2020
15:17:35","03/23/2020
15:21:11","Snohomish
Everett","Faithful
Passion Care­
SHD",Snoco­202032315579,"WA­
202032315579",,"Hand
Sanitizer","Incident
Stabilization",County,Accepted,,

"03/23/2020
15:11:42","03/23/2020
15:17:39","Snohomish
Everett","Faithful
Passion Care­
SHD",Snoco­202032315163,"WA­
202032315163",,"Face
Shields","Incident
Stabilization",County,Accepted,,

"03/12/2020
17:17:49","03/23/2020
15:16:29","Thurston
Tumwater",DSHS,"DOH­T 0312.28
WA­202031217872","WA­
202031217872",,"Exam /
Gown,
Disposable /
Mask,
procedural /
Mask, N95 /
Shield,
Face","Incident
Stabilization",State,Assigned,"Assigned
Accepted","Logistics Section
Logistics Section"

"03/09/2020
16:34:57","03/23/2020
15:15:18","Thurston
Olympia","DSHS ­ Long
Term Care IC","DSHS­0011
DSHS­0011","WA­
20203916839",,"hand
sanitizer /
gloves /
mask,
surgical /
shield, face /
gown","Incident
Stabilization",State,Assigned,Assigned,Logistics Section

"03/09/2020
08:38:50","03/23/2020
15:14:59","Thurston
Olympia","DSHS ­ Long
Term Care IC",DSHS­0003,"WA­
2020398493",,"hand
sanitizer /
gloves /
mask /
shield, face","Incident
Stabilization",State,Assigned,"Completed
Completed
Assigned","Logistics Section
Logistics Section
Logistics Section"

"03/09/2020
16:14:26","03/23/2020
15:14:49","Thurston
Olympia","DSHS ­ Long
Term Care IC",DSHS­0009,"WA­
20203916918",,"Masks, N95","Incident
Stabilization",State,Assigned,Completed,Logistics Section

,,,,,,,,,,,,

"03/18/2020
17:48:46","03/21/2020
17:24:26","Snohomish
Monroe","Department
of
Corrections",COVID19_2020_0003,"WA­
202031817809",,"Disinfecting, 100
Containers /
Gown,
Disposable,
Large, 10 Cases
/ Shields, Face,
Adult, 4 Boxes","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/19/2020
07:36:20","03/21/2020
17:23:56","Snohomish
Monroe","Department
of
Corrections","WA­2020319747
COVID19_2020_00009","WA­
2020319747",,"COVID­19 Test
Kits","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/13/2020
13:00:53","03/21/2020
17:23:43","Stevens
Colville","Stevens
County
Sheriff's
Ambulance","WA­202031313923
STEVENS001","WA­
202031313923",,"Gloves / Glasses
/ Tyvek Suits /
Germicide
Wipes","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/09/2020
13:49:05","03/21/2020
17:23:26","Snohomish
Stanwood","North County
Fire",SnoCo­20203913211,"WA­
20203913211",,"Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/09/2020
12:54:00","03/21/2020
17:23:13","Snohomish
Everett","Snohomish
Health
District",SnoCo­20203912244,"WA­
20203912244",,"Mask, N95 /
Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/09/2020
11:35:54","03/21/2020
17:22:55","Snohomish
Everett","Snohomish
Health
District","SnoCo­20203911561
SnoCo­20203911561","WA­
20203911561",,"Mask, N95,
Medium","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
11:02:19","03/21/2020
17:22:46","Thurston
Olympia","Thurston
County
Emergency
Management","TH­202031911647
TH­202031911647","WA­
202031911647",,"Mask, N95, 200","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/17/2020
09:11:44","03/21/2020
17:22:34","Snohomish
Everett","Western
Washington
Medical
Group","142
SNOCO ­
20203179574","WA­
20203179574",,"Mask, Surgical","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
14:23:24","03/21/2020
17:22:15","Snohomish
Edmonds","Edmonds
School
District","SNOCO ­ WA­
202031014590","WA­
202031014590",,"Gloves, Exam,
Medium /
Gloves, Exam,
Large","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/09/2020
17:52:31","03/21/2020
17:22:03","Snohomish
Everett","Providence
Everett
Medical
Center","PRMCE005
SnoCo­20203917626","WA­
20203917626",,"respirator/PAPR,
CAPR","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/12/2020
16:43:56","03/21/2020
17:22:02","Snohomish
Everett","Community
Health Center
CHC",Snoco­20203121617,"WA­
20203121617",,"Mask,
Procedure","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
12:21:59","03/21/2020
17:21:56","Snohomish
Mill Creek","Flourish
Family
Medicine",SnoCo­202031012344,"WA­
202031012344",,"Mask,
Procedure /
Gown,
Procedure,
Medium / Gown,
Procedure,
Large","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
09:53:47","03/21/2020
17:21:44","Snohomish
Everett","Rescare
Homecare­
SHD","Everett 78238­138
Snoco­20203169719","WA­
20203169719",,"Gloves, Exam,
med / gloves,
exam, small","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
10:09:13","03/21/2020
17:21:35","Snohomish
Everett","View Ridge
Care Center ­
SHD","Everett 78238­134
SnoCo­202031610104","WA­
202031610104",,"Gown, Isolation","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
10:27:13","03/21/2020
17:21:23","Snohomish
Everett","View Ridge
Care Center ­
SHD","Everett 78238­135
SnoCo­202031610530","WA­
202031610530",,"Mask, Surgical","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
10:43:49","03/21/2020
17:21:23","Snohomish
Stanwood","Josephine
Caring
Community","SNOCO ­ WA­
202031010476","WA­
202031010476",,"Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
12:10:47","03/21/2020
17:21:22","Snohomish
Marysville","Mountain
Veiw Rehab
and Care
Center","Everett 78238­139
SNOCO ­
20203161216","WA­
20203161216",,"Gown,
Disposable","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/10/2020
10:30:18","03/21/2020
17:21:11","Snohomish
Stanwood","Josephine
Caring
Community","SNOCO ­ WA­
202031010775","WA­
202031010775",,"Goggles, Safety","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"03/16/2020
15:07:26","03/21/2020
17:21:04","Snohomish
Everett","Sunrise View
Convalescent
Center­SHD",Snoco­20203161560,"WA­
20203161560",,"Mask,
Procedure","Incident
Stabilization",County,Assigned,Assigned,Logistics Section

"BEL­
03/09/202003/19/2020KingCity ofWA­Incident
20203913808N­95 MasksCityCompleted
13:03:0408:52:36BellevueBellevue20203913808Stabilization
Okanogan EM
03/19/202003/19/2020OkanoganWA­Sprayer, ElectrostaticIncident
/ AeroOKEM20200316­CountyUnassigned
08:46:1608:49:22Twisp20203198623CordlessStabilization
Methow0005.6
Okanogan EM
03/19/202003/19/2020OkanoganWA­Incident
/ AeroOKEM20200316­Respirator, ParticulateCountyUnassigned
08:37:1808:45:51Twisp20203198541Stabilization
Methow0005.4
Cowlitz
03/11/202003/19/2020The VillagerWA­Medical protectiveIncident
CastleCountyUnassigned
10:12:5008:28:53InnDEM­008202031110138equipment/suppliesStabilization
Rock
03/18/202003/19/2020CowlitzCowlitz 2 FireWA­Medical protectiveIncident
CountyUnassigned
12:13:5908:27:47Kelso& RescueDEM­019202031812111equipment/suppliesStabilization
Kitsap County
Kitsap
03/10/202003/19/2020AdministrativeWA­Personal ProtectiveIncidentCancelled Logistics Section
PortStateCancelled
13:35:5808:05:21ServicesKitsap­004202031013409Equipment/SuppliesStabilization
Orchard
Department
Kitsap County
KitsapCancelled Logistics Section
03/10/202003/19/2020AdministrativeWA­Personal ProtectiveIncident
PortStateCancelledCancelled Logistics Section
12:03:3408:04:51ServicesKitsap­003202031012163Equipment/SuppliesStabilization
Orchard
Department
KitsapKitsap CountyCancelled Logistics Section
03/09/202003/19/2020WA­ProtectiveIncident
BainbridgeAdminStateCancelledCancelled Logistics Section
16:15:3208:02:49Kitsap­00220203916304equipment/suppliesStabilization
IslandServices
DOH­T 0308.4Completed Logistics Section
03/08/202003/19/2020ThurstonDOH AreaWA­/ ^ SME for ResourceIncident
WA­StateCompletedCompleted Logistics Section
12:29:5607:03:42TumwaterCommand20203812901TrackerStabilization
20203812901
03/18/202003/18/2020SkagitIslandWA­Incident
mask,surgical/mask,N95CountyCompleted
17:11:5717:15:37AnacortesHospital20200318125720203181712Stabilization
Skagit
03/18/202003/18/2020SkagitWA­thermometer ear probeIncident
CommunityCountyUnassigned
17:05:0717:10:58Burlington202003170702202031817963coversStabilization
Detox
Cowlitz
03/18/202003/18/2020CowlitzWA­Incident
Family HealthMedical equipmentCountyUnassigned
16:35:3116:38:44LongviewDEM­020202031816696Stabilization
Center
Smokey Point
03/18/202003/18/2020SnohomishWA­Incident
BehavioralSnoCo­Sanitizer, HandCountyAccepted
16:28:3716:33:00Everett202031816465Stabilization
Hospital202031816465","03/09/2020
13:03:04","03/19/2020
08:52:36","King
Bellevue","City of
Bellevue","BEL­
20203913808","WA­
20203913808",,N­95 Masks,"Incident
Stabilization",City,Completed,

"03/19/2020
08:46:16","03/19/2020
08:49:22","Okanogan
Twisp","Okanogan EM
/ Aero
Methow","OKEM20200316­
0005.6","WA­
20203198623",,"Sprayer, Electrostatic
Cordless","Incident
Stabilization",County,Unassigned,,

"03/19/2020
08:37:18","03/19/2020
08:45:51","Okanogan
Twisp","Okanogan EM
/ Aero
Methow","OKEM20200316­
0005.4","WA­
